790417664	22	83
790420224	22	84
790420736	22	72
790423296	22	37
790425344	22	89
790433536	56	4
790433792	56	4
790437632	56	4
790441472	56	4
790442496	56	4
790443776	56	17
790448896	56	43
790449664	56	39
790454784	56	22
790457600	56	14
790461440	56	82
790487808	56	68
790492416	56	35
790494464	56	44
790562304	56	202
790570752	56	180
790576384	56	128
790593792	56	28
790598400	56	28
790599936	56	18
790611456	56	17
790612736	56	39
790613760	56	31
790615040	56	32
790616320	43	1
790620928	56	42
790626048	56	25
790664960	22	252
790834432	22	137
790853120	22	83
791029760	22	128
791140096	22	121
791140864	22	187
791141376	22	89
791342848	22	143
791659264	22	60
791777536	22	24
791781120	22	9
791826432	22	4
792225792	11	1
792255232	11	1
793288192	43	2
794387456	30	1
794499072	11	2
794512896	11	2
795027968	11	4
795131136	11	31
795648512	11	1
795747072	11	1
795915776	11	4
798326016	19	12
803211520	22	171
804400640	11	4
804923904	11	2
804988160	11	2
805120256	11	1
805179392	11	1
824224256	56	88
824228608	56	72
824235264	56	59
824236288	56	65
824236544	56	101
824237056	56	85
824237568	56	87
824238080	56	82
824239360	56	98
824240128	56	85
824240896	56	49
824313088	56	34
824317184	56	13
824317696	56	29
824318464	56	42
824321792	56	31
824325888	56	31
824329216	56	28
824331008	56	10
824331264	56	68
824332288	56	35
824339968	56	33
824342272	56	40
824345856	56	19
824350976	56	24
824359936	56	18
824361216	56	32
824362496	56	20
824363008	43	2
824363776	56	11
824366336	56	28
824367104	56	10
824373760	56	14
824375040	56	59
824552192	43	2
825413888	43	98
826812928	43	3
828285696	43	3
829837568	43	6
831883520	19	3
835500288	25	9
835594496	21	6
835684608	16	2
836780288	43	2
836828160	43	1
838020608	43	3
838037504	43	1
838047488	43	2
838061568	43	77
838071552	43	16
838167808	29	6
838170368	29	9
842804480	11	228
851618816	16	3
852348160	11	24
868623104	6	2
916879616	22	13
916879616	56	3
960673280	7	10
973410816	43	3
973427712	43	3
973432320	43	9
973885184	43	1
973944320	43	24
973960960	43	22
974320128	43	2
976791040	30	27
977626624	16	88
977629952	43	33
977631744	11	1
977645056	30	41
978330880	43	1
978334976	43	4
978336000	43	6
978369792	43	1
978422528	43	3
979661056	30	3
979662336	30	1
979671552	30	38
979708672	30	74
979711488	30	87
979718912	30	22
979725824	30	16
979726080	30	9
979734784	30	58
979751680	30	6
979759360	30	51
983343104	43	16
983459328	43	75
986878464	43	1
986882816	43	3
986893824	11	4
986944512	19	3
987065344	11	8
987277568	43	6
987520768	11	92
989215232	9	10
989301760	43	14
989339648	43	45
989496064	43	8
989503744	43	134
989506816	43	10
989782016	43	3
992559360	43	2
992789760	43	19
992828928	43	3
996050176	56	1
999388416	43	1
999831296	43	2
999905792	43	2
1000098304	43	9
1000098560	43	1
1007423744	43	3
1007519488	43	6
1007708160	43	1
1008676352	43	2
1020685056	22	3
1022406656	43	103
1022432768	43	8
1022851584	43	40
1023743744	43	7
1032074240	11	1
1032591616	11	3
1032820224	19	1
1033194240	43	5
1033231616	43	1
1033427712	30	1
1033735936	11	6
1034867712	11	2
1036036096	43	6
1036045056	43	409
1036756992	43	1
1037302272	43	43
1045095168	9	27
1046038528	43	19
1047576320	33	32
1047576320	43	33
1063456768	22	17
1075967744	6	74
1077746176	22	4
1080589568	21	4
1081628672	9	1
1082097920	19	53
1086132224	11	56
1093740032	22	1
1111588608	19	4
1117767680	43	20
1117768448	43	6
1117768704	43	30
1122230528	22	202
1123098624	56	16
1126889216	7	18
1137704960	11	185
1144357120	30	1
1145961216	30	3
1146228736	6	2
1147365120	19	18
1148299008	22	8
1148419072	22	5
1148434944	22	32
1148466944	22	9
1148478976	22	8
1152989696	22	168
1153085952	22	301
1153255168	22	168
1163513088	22	5
1167090176	22	17
1167143424	22	425
1167215872	22	202
1167223808	22	30
1168749824	33	2
1169508096	11	54
1172829696	16	4
1186814208	16	2
1191768576	22	3
1191807744	22	544
1191981824	22	334
1192068608	11	23
1195553280	11	4
1196480512	22	51
1196519168	22	3
1196936960	22	195
1196986624	22	25
1197169920	22	158
1197183488	22	13
1197186816	22	57
1202903296	6	41
1205083136	26	109
1208723968	6	24
1208782080	7	283
1208783104	7	462
1208783360	7	63
1208786432	7	500
1216897280	25	65
1216972288	7	99
1216973568	7	140
1216975616	7	108
1216993792	7	187
1216995072	7	81
1217003008	7	83
1217069824	7	66
1217072384	7	118
1217078784	7	303
1217081856	7	149
1217087488	7	83
1217089280	7	160
1217095936	7	445
1217101312	7	10
1217336576	7	172
1217340928	7	101
1217356288	7	6
1217361664	7	6
1219393536	22	113
1219490048	22	5
1225443840	29	19
1225535744	11	1
1225902592	11	3
1227577088	29	43
1227776000	11	6
1246167040	30	2
1256066560	43	1
1261446912	11	24
1261448448	11	36
1266789888	11	20
1266894592	22	59
1267093504	22	19
1267211264	22	74
1269698048	16	2
1279390208	25	57
1287221760	11	30
1287342592	16	4
1290161152	16	5
1296450816	16	2
1306562560	11	16
1311179776	22	46
1311183360	22	4
1312606976	11	4
1320892416	11	23
1320928000	19	2
1320950016	19	2
1332143104	11	3
1332376320	16	1
1334723840	22	1
1354454528	11	1
1355929088	6	60
1365262592	21	43
1369711872	22	1
1372956416	19	8
1374768896	22	1
1374814720	22	1357
1375070720	22	11
1375076608	22	169
1375078912	22	88
1375090944	22	117
1375093248	22	170
1375098624	22	368
1375100160	22	20
1378382592	19	5
1381227776	48	4
1382222592	56	3
1385196544	11	85
1388602368	16	11
1403476224	11	1
1406022144	11	1
1432453888	19	4
1433613824	22	9
1437067008	11	4
1439224064	43	6
1439346944	11	13
1448809984	43	1
1449183488	43	3
1450012672	11	106
1451176960	7	57
1463947008	22	2
1463950592	22	37
1464296960	11	4
1472075008	11	8
1472195840	11	30
1484233216	30	14
1492594688	30	1
1492785920	30	11
1508603648	22	1
1509324800	33	37
1514143232	11	10
1524143616	56	12
1538755072	22	25
1538764544	22	6
1538767872	22	2
1539311104	21	22
1547746048	11	18
1563119360	7	2
1567356160	11	74
1580782592	56	10
1581033728	11	75
1581722368	11	1
1585885952	11	6
1586215424	11	9
1591219712	19	4
1591784704	22	1
1604439808	11	15
1612611328	30	78
1612910336	30	2
1613154560	22	10
1626849280	30	6
1632725760	22	132
1632851456	22	93
1633044480	22	3
1633304064	22	3
1650816512	7	30
1650860288	7	3
1652506112	22	112
1660211968	11	138
1665404160	30	9
1668666112	11	4
1669333248	11	55
1696641792	9	5911
1699180032	30	1
1699185664	30	14
1700239104	11	1
1700928512	43	1
1701087744	43	462
1701722624	43	15
1702904832	11	8
1702919680	43	1
1709573120	30	2
1709573120	43	110
1709623552	30	11
1711221760	43	24
1711222272	43	14
1711224832	43	157
1711226880	43	204
1711239936	43	219
1711241984	43	214
1711244288	11	8
1711244288	43	602
1711244800	43	275
1711250432	43	24
1715555584	11	24
1718629632	30	1
1723234048	11	16
1723495936	9	4
1728215552	43	24
1728357632	43	1059
1728454912	56	4
1728515072	9	22
1728613376	43	136
1728736512	11	6
1729179904	43	30
1729247232	43	5
1729252608	43	172
1729313024	11	4
1729327616	43	31
1729472000	43	2
1729641984	43	45
1729698304	43	127
1729771008	43	10
1729964032	43	59
1729977088	43	92
1729986304	11	17
1730026496	43	38
1730067456	43	72
1730096640	43	98
1730416640	11	33
1730433792	11	6
1730438400	43	365
1730530304	43	400
1730561536	43	71
1730844672	43	6
1730900480	9	6
1730950656	43	161
1730996736	43	4
1731194368	43	5
1731308032	43	180
1731546368	43	1
1731712256	43	2
1731720960	43	24
1731858432	30	15
1732077568	43	4
1732219904	56	23
1732568832	43	108
1732582400	43	4
1732637696	43	261
1732678144	11	9
1732845568	43	7
1732845824	43	25
1733040896	11	6
1733138432	43	111
1733194496	43	1
1733287168	33	7
1733406464	43	57
1733448192	11	12
1733453568	43	43
1733495296	43	2
1733618432	43	7
1733657344	11	14
1733806336	43	597
1734003968	29	3
1734063360	43	60
1734593792	43	2977
1734594048	43	3662
1734764288	43	144
1734955520	33	9
1735039488	43	48
1735083264	43	1
1735485696	43	2
1735511552	43	50
1735516416	11	40
1735531264	43	11
1735614720	56	1
1735622912	56	1
1735970560	43	9
1736036352	30	1
1736065536	11	1
1736326144	11	8
1736392960	43	8
1736437760	30	1
1736588544	6	12
1736593152	43	49
1736785152	43	1
1736943872	56	1
1737014016	30	1
1737025024	43	21
1737029120	43	94
1737112576	43	11
1737210112	43	66
1737236992	43	33
1737237504	43	43
1737257984	43	6
1737328384	43	3
1737345536	43	47
1737376256	43	12
1737533952	21	4
1737533952	25	1
1737622272	11	62
1737668608	6	6
1737670912	43	36
1737717248	11	3
1737774080	43	37
1737832192	43	2
1737861120	43	34
1737879296	19	4
1737879552	43	33
1737896704	43	106
1737916928	43	20
1737916928	9	11
1737937152	11	8
1738041856	11	38
1738128896	22	1
1738186240	43	22
1738190080	43	3
1738241792	16	10
1738326016	43	105
1738401792	43	14
1738646016	30	2
1738663936	43	34
1738668288	43	6
1738698752	43	57
1738705152	43	1
1740833536	43	7
1740926464	9	14
1740952064	43	6
1741021696	43	433
1741263360	43	20
1741366272	11	7
1741366784	11	143
1741380864	43	104
1741390848	43	1
1741637120	9	2
1742072832	43	1
1742091776	43	1
1742118144	43	1
1742269440	43	82
1742302208	30	1
1742478592	43	13
1742774016	43	2390
1742871808	43	117
1742893568	43	7238
1742992128	43	1
1743057920	33	1
1743232512	43	3708
1743237120	43	241
1743284480	43	5
1743328768	43	63
1743345920	43	86
1743443200	43	136
1743630080	43	361
1743653888	21	7
1743922944	43	585
1743939584	11	3
1744074752	43	49
1744075520	43	76
1744253696	43	244
1744299264	7	62
1744359936	43	8
1744455168	43	13
1744609536	43	1
1744640000	30	3
1744733440	43	151
1744733696	43	226
1748427520	11	55
1753335296	22	51
1759713024	30	1
1777501184	11	23
1779392256	11	1568
1781302528	43	1
1781474560	11	1
1781489664	43	4
1781785856	43	9
1783415808	43	1
1783927808	16	3
1783928576	16	1
1783933952	16	2
1783934464	16	3
1786315520	11	1
1786808576	43	1
1791181824	43	1
1791690496	56	1
1791712256	56	1
1791888896	56	2
1791890944	43	1
1792142080	16	2
1792835072	56	4
1793021696	43	1
1794316288	7	14
1795351808	16	6
1805720064	22	1
1809752320	30	32
1822486528	7	1
1822490368	7	58
1823349248	7	24
1823648256	7	20
1837571328	22	158
1840098560	30	4
1841800704	43	75
1845563648	43	12
1845577984	43	64
1845586432	43	9
1845699072	43	52
1845739776	43	10
1845752320	43	22
1846600448	43	1
1846712064	43	2
1851394304	9	4
1854476544	11	4
1854495488	43	1
1854513408	11	1
1854562816	6	1
1856799488	43	2288
1856801024	43	15
1860761088	43	8
1864492032	43	1
1864730624	11	1
1865001216	43	1
1865747456	11	9
1866209536	43	1
1867864576	43	11
1871971840	21	18
1874894080	30	35
1875384320	11	1
1876824064	43	1
1876824576	43	2
1876871168	43	3
1877532672	43	32
1877533184	43	48
1877538304	43	35
1877544192	43	87
1877566464	43	1
1877672960	43	1
1877710592	56	1
1878205952	26	17
1879379200	9	1
1879400192	9	4
1879406848	9	6
1879411456	9	27
1879435520	9	1
1879758848	43	5
1879980800	11	62
1880128000	11	4
1880257536	9	1
1880324864	9	2
1881957888	9	1
1881988096	9	3
1881997824	9	1
1882021888	9	20
1882153216	9	6
1882157056	9	4
1882168832	9	5
1882169600	9	3
1882170624	9	8
1882180608	9	2
1882181376	9	4
1882183936	9	2
1882184960	9	10
1882187264	9	2
1882189312	9	6
1882189568	9	3
1882190336	9	1
1882204416	9	2
1882204672	9	14
1882206720	9	14
1882209792	9	7
1882283008	9	11
1882298624	9	16
1882307072	9	7
1882307840	9	2
1882336256	11	1
1882340096	9	2
1882344448	9	4
1882360320	9	1
1882360576	9	2
1882396672	9	7
1882438912	9	3
1884680192	43	1
1885308672	43	7
1885318400	43	32
1885421312	43	5
1885426176	43	3
1892239616	19	2
1892257536	26	9
1892269568	19	10
1892341760	33	4
1892876544	6	23
1893017856	43	62
1896154112	43	3
1897171200	43	182
1898047488	43	893
1898087936	43	1
1898295808	43	2
1898314240	43	204
1900153344	43	1
1900220928	25	17
1900284672	16	6
1900427776	56	3
1900492288	43	1
1901613568	43	6
1901613824	11	2
1901613824	43	11
1902888192	19	6
1903023872	43	4
1903640832	11	1
1904517120	43	2
1904857088	43	1
1906364672	11	31
1906398208	30	1
1909859072	30	13
1909959424	30	1
1909964032	30	8
1909965056	30	4
1911979264	43	1
1912273152	43	2
1912919552	43	3
1914174976	43	2
1914689024	43	1
1917780992	43	1
1918675456	43	2
1919742208	43	10
1919816192	43	24
1920599808	30	1
1920603136	43	1
1920809216	43	1
1921385216	43	3
1921386752	43	791
1928685568	43	5
1928837120	43	1
1933942784	43	226
1933944576	43	164
1936873984	43	2
1937707520	43	5
1937715968	43	2
1937726208	43	7
1937735680	43	6
1941764608	43	1
1941777664	43	5
1941787136	43	2
1941789696	43	2
1943591680	43	1
1947601920	19	2
1951197952	43	1
1953500160	43	1
1953535744	43	2
1953537280	43	5
1953740032	43	1
1953746432	43	2
1953746688	43	3
1953780992	43	33
1953783808	43	1
1953889536	43	8
1960079104	43	18
1961641216	43	25
1961664256	30	9
1961668352	43	3908
1962283520	30	22
1962643200	43	282
1962645760	43	111
1962646528	43	178
1962649344	43	318
1962832896	43	326
1964929792	9	3
1966993920	7	8
1968734464	43	1
1971864064	9	1
1971867392	30	1
1974307584	9	1
1974329856	9	1
1974355968	9	1
1974520064	9	1
1975197184	43	3
1975893248	56	1
1976583424	43	1
1984427008	21	8
1985147136	43	2
1985721856	43	378
1985723648	6	5
1985762304	43	1
1985782016	43	2
1986227456	43	7
1986231296	43	1
1987816704	11	2
1989097728	43	38
1991494912	43	6
1991498496	43	2
1991850240	56	6
1993656064	43	19
1995365120	7	1
1996632832	43	110
1996649984	43	1
1996715776	11	177
1996742144	11	2
1997050368	11	3
1997056768	11	3
1998324992	9	2
1998336768	9	9
1998370304	11	100
2001898240	30	3
2002133248	43	1
2002554112	11	1
2003600640	43	1
2004569344	11	1
2005120256	43	2
2005127680	11	11
2005725184	30	2
2007024384	43	9
2011169792	43	1
2015339264	43	3
2018950400	11	322
2019122688	43	70
2022180096	43	2
2022194688	43	21
2025610496	43	1
2026184448	11	1
2026925056	43	2
2028370944	43	1
2028708608	11	1
2028896512	19	1
2032174336	43	1
2032423936	11	1
2032959488	43	2
2034942976	43	3
2034946560	43	1
2034983168	43	1
2035271168	43	104
2035271936	43	45
2035272704	43	150
2035275520	43	1
2035278080	43	24
2035278336	43	5
2035279872	43	208
2035280640	43	142
2035282688	43	88
2035285504	43	2711
2036528384	43	1
2039004416	16	10
2047803904	21	1
2050279168	30	3
2050663424	43	3
2050677760	43	2
2050680320	43	2
2050755840	43	1
2053140992	9	6
2053181696	43	7
2053514240	43	139
2056293888	43	1
2059030272	11	19
2060614144	43	2
2060929792	43	6
2061142016	43	1
2061226496	43	2
2061750528	11	2
2063077376	30	3
2063081472	43	1
2071853312	43	12
2073194752	43	6
2076120064	43	1
2076793856	43	8
2078747648	11	1
2078788096	30	6
2082677248	43	5
2082860800	43	3
2083060992	11	8
2084768768	43	2
2085443072	11	15
2085711360	11	47
2086215936	9	5
2087265024	11	13
2087381760	25	1
2087434496	26	45
2087870976	11	2
2088478208	56	1
2090624000	22	14
2093951232	11	13
2095871744	43	10
2095875328	43	4
2096662784	43	570
2096671488	43	1
2097042944	56	16
2098227456	43	1
2098255104	56	1
2098257920	56	62
2099335168	43	2
2101312512	43	1
2103070464	19	13
2103917312	43	4
2107698688	21	5
2107741440	43	1
2107979776	43	1
2108034304	11	1
2108126976	30	5
2112686336	43	1
2160542976	9	1
2160559104	43	1
2189131264	43	583
2189141760	43	3
2189147904	43	13
2189150720	43	4
2195198720	43	327
2195200000	43	246
2195200768	43	555
2195206912	43	252
2195208448	43	956
2195211776	43	379
2195224320	43	302
2195248128	43	395
2195250432	43	966
2202573056	16	4
2207650816	22	44
2207687168	22	43
2207688448	22	30
2207690496	22	20
2210663680	11	55
2210663680	30	32
2211126272	43	2246
2211175424	43	2
2212769792	7	118
2215474176	33	1
2218659328	33	3
2224685056	56	1
2224701952	56	81
2224707840	56	74
2224708096	56	35
2224712704	56	109
2224717312	56	81
2224726528	56	54
2224728576	56	49
2224732416	56	33
2224742400	56	29
2224745472	56	45
2224747776	56	21
2224748800	56	37
2258596096	11	14
2258611712	43	27
2284519424	43	9
2292064512	43	1
2296964608	43	11
2300200448	22	112
2302366720	43	93
2304857344	56	1
2304866560	43	5
2313356800	22	8
2313373184	22	12
2332038912	43	4
2332404736	30	72
2337312768	43	34
2342507776	11	2
2343036160	56	1
2343855872	43	242
2343857664	43	202
2343861760	43	201
2344728320	11	1
2344735488	43	1
2345445632	43	5
2354236672	56	21
2362808832	43	1
2382403840	7	51
2382654208	30	1
2393174016	43	3
2398552576	11	1
2419094016	43	21
2419107584	43	390
2423883008	6	4
2424481280	11	222
2425572864	33	2
2426463232	7	2
2428474368	43	36
2432505088	22	33
2450982912	43	1
2456816640	56	45
2456823808	43	21
2456825088	26	53
2456826112	9	37
2456872960	30	61
2462332160	43	1
2465311744	28	9
2475395072	11	2
2475403008	11	34
2476835072	16	23
2476844544	22	65
2476845312	11	3
2478415872	43	3
2483074560	30	1
2483372032	43	16
2483376128	11	3
2483378176	56	17
2483379456	56	6
2487225344	6	3
2487225600	11	32
2487225600	21	3
2487227392	43	8
2489782016	22	1
2499760640	9	5
2499772672	11	1
2507529728	43	156
2508292096	11	3
2512859648	11	3
2545234944	29	64
2547155968	43	1
2553493504	11	18443
2553873408	56	32
2553874944	56	28
2553880064	56	30
2553883648	56	27
2553884416	56	52
2553887232	56	52
2553887744	56	44
2553896192	56	45
2553907712	56	63
2553915392	56	22
2553915904	56	21
2553920256	56	35
2553928960	56	480
2554554624	56	1
2567165952	43	1
2587489792	9	3
2587687424	11	1
2591138816	16	77
2591400960	6	108
2605082624	11	15
2607613184	33	22
2618528256	22	68
2620895232	43	2
2620899584	56	2
2621311488	43	188
2621318144	43	48
2621347072	43	20
2621369344	43	4
2629894656	16	3
2629923840	16	6
2629945856	16	3
2632847360	43	3
2636124928	56	49
2636126208	56	23
2636140032	56	26
2636140544	56	60
2636148736	56	21
2636149248	56	37
2636152576	56	27
2636191488	56	64
2636196864	56	93
2636197632	56	78
2636198144	56	92
2636200960	56	89
2636205568	56	74
2636208384	56	83
2636208896	56	77
2636209664	56	116
2636211200	56	91
2636214528	56	127
2636218112	56	89
2636235776	56	98
2636237056	56	107
2636241920	56	106
2636379904	56	61
2636402432	56	35
2636403712	56	25
2636407296	56	37
2636411904	56	19
2636416000	56	12
2636416768	56	7
2636418304	56	25
2636420608	56	12
2636423168	56	23
2636424192	56	53
2636444160	56	1
2636480512	56	148
2636480768	56	100
2636481024	56	129
2636488960	56	140
2636492544	56	108
2636501760	56	92
2636503552	56	59
2636515328	56	26
2636518656	56	29
2636519168	56	34
2636524544	56	45
2636524800	56	70
2636528640	56	56
2636534272	56	44
2636534784	56	64
2636535808	56	70
2636536576	56	61
2636662784	56	126
2636668416	56	98
2636675840	56	97
2636680960	56	119
2636685312	56	16
2636691200	56	60
2636694272	56	25
2636695296	56	39
2636695552	56	62
2636700672	56	59
2636702464	56	53
2636710656	56	69
2636724992	56	48
2636730880	56	249
2636731136	56	203
2636736768	56	48
2636800768	56	36
2636803328	56	67
2636805376	56	70
2636807680	56	42
2636826112	56	116
2636831232	56	124
2636832000	56	124
2636835584	56	139
2636836608	56	209
2636838144	56	105
2636838912	56	104
2636875264	56	12
2636879104	56	2
2636880640	56	48
2636884224	56	49
2636888064	56	15
2636891392	56	63
2636900352	56	53
2636903168	56	45
2636905216	56	87
2636984064	56	1
2636997632	56	480
2636998400	56	509
2637000448	56	444
2637004544	56	435
2637004800	56	518
2637005824	56	481
2637007616	56	505
2637009152	56	479
2637009664	56	521
2637011968	56	490
2637020672	56	471
2637021696	56	721
2637025536	56	632
2637028352	56	417
2637028864	56	507
2637030912	56	467
2637031680	56	526
2637034240	56	512
2637071360	56	56
2637075712	56	68
2637080832	56	51
2637095168	56	500
2637111808	56	555
2637114880	56	514
2637115136	56	493
2637117440	56	506
2637117696	56	565
2637128448	56	209
2637156352	56	2
2637185792	56	220
2637186304	56	231
2637187584	56	183
2637202176	56	274
2637205248	56	179
2637215488	56	174
2637216000	56	193
2637216512	56	221
2637221632	56	187
2637226752	56	245
2637228800	56	275
2637229568	56	218
2637231104	56	211
2637251072	56	378
2637251840	56	350
2637253120	56	404
2637254912	56	487
2637255424	56	416
2637256192	56	488
2637291520	56	445
2637293312	56	425
2637297408	56	401
2637298176	56	533
2637369856	56	86
2637373696	56	104
2637374464	56	60
2637380352	56	67
2637381632	43	1
2637382912	56	57
2637395712	56	92
2637396224	56	128
2637396480	56	71
2637404160	56	90
2637404672	56	50
2637405440	56	92
2637407232	56	118
2637466112	43	2
2642019584	43	1
2654658048	11	23
2660032512	43	477
2660035328	43	338
2676627456	9	103
2676641536	11	46
2677177088	11	437
2679505152	22	32
2680169472	11	3
2682014720	30	5
2682014976	56	508
2683011584	22	4
2686567168	43	7
2690051584	43	4
2692210432	11	65
2692872960	22	7
2697603840	43	5
2699220736	6	8
2701682688	11	9
2703046656	43	1
2704388096	43	43
2705400320	43	299
2712535296	30	2449
2720851456	43	101
2724190208	22	16
2724190208	30	827389
2724190208	33	3845
2732301824	22	23
2732914432	11	33
2733878784	11	3
2735179264	43	280
2735232000	43	8
2737825280	43	1577
2742322432	22	17
2742338304	33	8
2742884864	43	18
2746809856	11	9
2781176064	30	111
2781179136	7	1650
2782988544	11	15
2782989056	22	790
2782994944	11	4
2782994944	22	187
2783000576	56	4
2783001600	11	14
2783001600	16	83
2783009280	11	2
2783012864	11	294
2783014400	16	17
2783014656	7	870
2783014912	9	5
2783015680	7	371
2783017728	30	56
2783017984	7	17
2783039744	22	192
2783039744	7	1150
2783041792	43	2
2783043072	16	42
2783045120	43	474
2783048448	16	26
2809370112	56	27
2811912704	22	13
2811947520	11	11
2813534208	30	3
2828372736	56	22
2828372992	22	140
2828379392	56	5422
2828379648	30	29
2828379648	56	5542
2828379904	33	66
2828379904	9	107
2828380160	33	17
2828380416	16	6
2828380416	6	4
2828380928	43	8
