#Field:count	sourceIPCount	endUserASN
34192	1433	12714
380	12	12797
20297	26	12942
897	5	12980
698	9	12993
549	72	13026
779	2	13060
303	15	13157
1	1	13224
1058	187	13292
478	6	13296
1431	390	13381
465	2	13382
4276	1	13453
15513	144	13476
390	3	13555
8	1	13590
8844	79	13776
31	2	13880
91	13	13940
69486	2	13954
13879	12	13998
265	3	14011
73	1	14042
16856	118	14048
165369	11535	14080
16295	150	14103
942	24	14106
8065	6	14110
22	8	14192
84	1	14251
3	1	14290
7151	10	14335
24693	2	14345
64	1	14351
4	3	14433
8	1	14460
561	3	14485
15	1	14694
64	2	14734
53225	24	14745
4711	15	14755
4	1	15019
18	2	15099
14469	120	15102
247919	2	15130
24330	12	15294
250	1	15314
19171	161	15517
23126	559	15547
26	1	15821
116931	3509	15943
18	2	15961
99	2	16052
54408	441	16082
62	1	16186
866	9	16218
1526	117	16223
2071	45	16242
9850	107	16302
11302	2	16389
1498	1	16434
156	1	16486
161207	661	16504
130661	119	16524
89152	4	16525
782	3	16692
1054	8	16705
280	89	16742
2251	1	16799
1232	28	16822
496	1	16831
9827	1	16910
1461	1	16914
11	1	16946
710	2	16959
5623	5	16999
3680	199	17049
260	1	17068
38	2	17071
87	1	17105
33	1	17321
6	1	17336
290669	1	17371
154	3	17403
292	34	17429
35	5	17430
16658	5	17510
15712	127	17514
15	1	17661
99612	2362	17665
4239	5	17668
4542	290	17682
557	9	17733
93	27	17769
64	3	17863
55	4	17884
2381	75	17932
217	29	17968
1024	204	18121
1095	313	18129
5083	556	18136
31215	2501	18144
899	11	18153
438	3	18227
4126	2	18349
150	14	18393
11131	24	18434
292	1	18533
147	1	18598
2450	2	18621
86	1	18640
41	1	18776
2568	2	18784
3368	1	18820
2042	126	18943
320	2	18986
63513	988	19037
217	53	19074
22627	1	19076
2279	20	19151
3	1	19157
80	2	19167
52080	4	19273
16120	11	19404
6590	1	19408
28	1	19647
29	2	19687
3933	135	19955
2789	1	19995
12	1	19997
14	1	20138
103294	74	20141
186	2	20159
38	1	20264
1884	41	20273
16	3	20521
11	1	20581
4492	1	20611
18	1	20690
137	1	20691
465	19	20714
1060	15	20853
11	1	20855
3963	94	20857
211	1	20861
6857	616	21032
42	8	21161
985	2	21235
4	1	21396
1564	28	21503
4571	6	21650
589	16	21748
57	3	21758
229303	7	21833
18	1	21842
1	1	21860
2351	6	22001
136	1	22167
116	6	22330
512267	4253	22394
250	4	22494
122	7	22653
58363	3	22674
310	9	22717
24	1	22752
196	2	22815
14	1	22973
12	3	22978
3651	2	23088
149	19	23102
73478	2	23167
839	1	23256
13	1	23299
162	5	23304
1665	15	23376
2	1	23424
154916	25	23431
5	2	23462
1498	1	23493
15	1	23593
3475	3	23641
8785	1088	23679
68	13	23695
200835	54	23820
830	12	23844
31	10	23922
829	7	23932
7	1	24079
479	20	24084
55618	14228	24203
1355	41	24211
514	29	24295
41	4	24314
273	1	24316
591	76	24363
19	2	24465
590	2	24488
152	11	24515
112	1	24574
287	2	24819
2644	38	24951
13	4	24994
185	7	25058
5083	51	25117
14	1	25244
22	1	25267
2860	82	25417
562	8	25534
5343	2	25602
25	3	25625
997	15	25635
11	1	25647
24	3	25689
235868	3	25733
6729	58	25776
270	5	25779
82	2	25985
47	2	26027
28344	5	26072
12641	59	26244
69646	4	26281
1769	107	26288
6	1	26290
437	4	26314
52	3	26403
4498	110	26472
95	5	26557
324	1	26589
211	11	26674
396	1	26826
14776	244	26919
146	1	26922
49026	4	26937
12	3	26946
5773	13	26994
1114	3	27021
21	1	27087
89	1	27270
244	1	27305
55	2	27316
7	1	27356
57258	58	27512
1580	33	27553
15	3	27593
468	13	27594
2489	1	27622
3	2	27656
17	1	27674
152	54	27708
14	2	27806
77	14	27875
138855	13708	27947
160	13	27971
448	62	28037
6307	1089	28048
923	123	28051
615	52	28131
172	52	28136
99	7	28151
2902	290	28166
27796	592	28226
843	121	28227
3747	461	28263
6478	211	28277
70	19	28322
598	159	28341
2041	214	28481
779	67	28653
20	4	28678
170100	3	28680
434	86	28708
735	86	28748
1859	1	28749
1158	26	28757
733	13	28761
471	2	28767
3	1	28893
933	239	28929
809	8	28996
258	4	29018
352	88	29068
48	1	29215
17599	1646	29286
412	84	29438
408041	7	29487
844	27	29512
58806	1476	29580
542	69	29584
1060	4	29700
324	30	29773
3	1	29805
2658	60	29848
44	8	29889
7469	1	29942
1008701	11418	30036
3974	1	30050
868	77	30091
15	2	30109
6352	82	30119
7	2	30154
173233	2	30356
96	1	30364
851	1	30378
13836	209	30466
7	1	30568
918	1	30626
76	3	30691
41	1	30725
155	2	30735
968	18	30745
21	1	30840
99592	2323	30844
69	17	30860
7717	48	30922
15	2	31000
7	2	31009
38606	2848	31115
11	1	31146
89	2	31173
2336	88	31204
13713	1194	31252
83	2	31277
693	11	31444
18520	675	31452
180	7	31479
1244	2	31547
241	1	31564
4	1	31586
10	1	31671
11901	61	31673
1277	6	31720
958	140	31723
41911	135	31727
1057	23	31783
2071	1	31904
15132	1	31973
317	12	32012
2972	39	32034
214	2	32130
169	2	32176
151	2	32287
195	1	32366
31	1	32379
3174	1	32384
24	1	32390
196	4	32425
296	61	32531
25	2	32532
71	1	32546
232574	5	32564
8841	94	32592
15559	163	32808
3322	137	32809
375	10	32818
17	3	32841
86986	3	32861
11290	12	32869
1022	1	32932
10	1	32956
508	2	32971
48	1	33131
6071	2	33184
107	2	33327
690	1	33369
12590	8	33371
37	1	33478
1131	17	33556
189	8	33649
50808	26	33662
4	1	33801
921	2	33849
5362	217	33874
57	1	33879
931	33	33947
2165	294	34058
172	10	34073
12	3	34083
268	1	34131
73	7	34165
6090	1202	34170
18	1	34173
333	9	34241
15154	245	34245
1228	2	34246
218	5	34253
1594	3	34258
5651	72	34263
24957	2	34350
3	1	34355
2119	39	34391
17	2	34453
2090	1	34548
8	2	34592
3798	63	34622
29	3	34663
352	7	34688
35	1	34715
6432	3	34722
103	4	34737
9463	68	34767
253	1	34789
6	2	34822
9697	156	34867
139	1	34961
788	13	34974
349	21	34975
2855	283	35158
1446	1	35222
2	1	35227
268	26	35339
23777	5	35445
79	4	35493
6	6	35525
102	4	35585
3030	36	35613
529	10	35691
1	1	35704
51	1	35707
63	1	35754
416	1	35857
790	51	35894
1337	3	35934
282	2	36037
8453	1	36046
9	1	36047
84	1	36118
166	9	36161
3	2	36170
18	1	36326
503	1	36452
401	8	36468
9	2	36471
62	14	36666
10833	115	36916
4117	230	36958
2990	765	36998
6955	687	36999
17714	292	37002
5900	117	37014
161	1	37116
19590	1279	37119
1197	60	37123
541	50	37124
217	1	37275
1630	49	37276
5973	118	37294
30	3	37357
31	2	37415
378	10	37460
29	2	37479
1151	26	37670
3	1	38034
538	262	38109
4	1	38118
871	52	38142
134094	1268	38195
973	1	38468
187	1	38474
191	5	38495
162	5	38559
359	152	38673
949	16	38764
1635	234	38778
461	2	38936
79	5	38972
2702	53	38987
28	1	39098
4809	7	39116
1464	56	39216
926	2	39230
278	3	39329
1239	1	39341
145	2	39360
78	15	39365
3	1	39368
16680	105	39369
17	1	39370
269	17	39442
1003	3	39497
19	7	39500
28	11	39568
509	7	39821
55	5	39845
11	1	39903
1711	40	39906
34	4	39963
7743	4	40026
2092	18	40181
1523	14	40187
1	1	40211
15	6	40220
452	32	40245
273	2	40420
1284	2	40483
3747	1	40731
88	2	40761
1245	17	40773
10	1	40952
1297	37	41165
4317	9	41175
186	3	41303
676	10	41344
13453	22	41369
2293	4	41452
1035	1	41478
110	1	41525
381	38	41620
4	1	41638
1906	1	41650
10141	3	41696
2587	9	41722
898	11	41723
301	6	41794
2	2	41796
52997	113	41811
404	2	41834
1042	8	41976
600	5	41986
394	60	42248
1183	7	42261
712	8	42266
1110	83	42425
4674	37	42428
3	1	42444
68	5	42484
225129	1601	42525
565	10	42546
40	2	42552
152	2	42633
1499	21	42638
1470	37	42683
81	5	42713
97	32	42724
255	28	42735
867	30	42739
3	1	42753
691	9	42804
10558	842	42863
9	1	42870
26235	1796	42925
274	15	43103
16798	1	43392
38	1	43393
1875	1	43422
4	1	43600
20	1	43663
20	1	43705
4892	10	43811
4373	63	43857
283	16	43936
148	1	43941
5283	132	43957
4520	3	43958
8448	238	44134
307	2	44189
467	93	44208
1	1	44298
85	5	44318
612	22	44391
612	7	44442
485	36	44789
13683	40	44858
2227	7	44964
36	6	44967
1	1	45002
328	5	45013
3964	9	45079
25	21	45113
274	4	45172
2088	5	45212
5034	2	45255
290	4	45264
4	3	45393
13	2	45509
7	1	45527
66557	4981	45528
2493	90	45622
10	2	45635
18849	1300	45669
118809	5028	45769
423	3	45801
750	3	45879
815	22	46019
84	6	46042
42	4	46056
120	25	46058
7678	20	46131
574	1	46150
66	9	46215
2251	1	46245
2833	59	46276
124	5	46315
3523	1	46319
33	1	46483
502	1	46574
18	4	46617
33	2	46630
511	4	46699
3	1	46718
653	2	46740
222	1	46854
1038	6	46855
567	10	46882
75	1	46885
210	2	46924
6	1	47107
2663	12	47134
453	33	47438
35	1	47486
8	2	47628
464	1	47631
6675	1	47633
1073	3	47672
18	1	47673
4565	37	47680
31	4	47764
1544	2	47826
50	1	47828
2	1	47836
198	15	47849
63	1	47896
1	1	47907
137	2	47909
49	11	47997
126	4	48089
28	3	48111
5	2	48154
7508	3	48298
3692	86	48362
216	3	48411
130	8	48464
2470	4	48522
9	1	48657
47	3	48716
23	2	48727
58	18	48737
69	9	48887
8	2	48910
220	44	48990
757	35	49011
1395	49	49048
9291	1436	49100
153	5	49148
4748	212	49289
30	1	49293
130388	1	49294
78	1	49326
3	1	49330
102	21	49332
288	3	49502
16	1	49575
3661	4	49576
3	1	49589
354	101	49709
115	2	49722
128	4	49769
165	6	49773
1929	31	49774
2244	12	49788
192	5	49818
48	2	49843
8	2	49879
554	2	49954
492	8	49963
59	1	50002
945	47	50009
15	10	50043
2	1	50111
648	3	50121
53	1	50152
561	5	50187
4	1	50262
113	21	50281
185	5	50301
8	2	50305
36	4	50335
149	2	50359
2710	2	50407
2	2	50428
3487	5	50440
333	18	50625
2	1	50667
9157	176	50670
224	11	50705
1121	1	50744
8459	30	50767
23	5	50770
3	1	50863
2	2	50901
277	51	51001
870	47	51032
5	1	51152
37	6	51180
521	93	51336
3	1	51416
82	2	51447
186	2	51462
9	5	51495
1423	32	51546
85	1	51635
597	5	51744
2	2	51859
28	1	51971
170	4	51985
56	1	52028
6	2	52144
2230	22	52157
312	5	52163
3830	464	52251
501	222	52419
590	158	52420
345	104	52431
6	1	52434
258	101	52486
1334	83	52493
1229	124	52510
625	40	52519
499	178	52559
59	26	52562
627	45	52578
33	8	52581
6	3	52615
339	73	52625
707	162	52654
46	21	52719
1311	249	52726
4	3	52808
229	50	52851
1644	203	52898
170	46	52907
56	4	53069
1042	109	53073
4918	889	53080
203	7	53084
121	44	53115
6210	226	53120
526	126	53125
10	7	53219
2308	401	53240
517	26	53282
280	1	53430
527	25	53497
76	1	53560
203	6	53562
8202	1	53585
825	2	53618
386	32	53695
2217	83	53726
525	10	53812
40	1	53893
1867	1	53900
6	1	53948
5	2	53963
31954	1	54017
3361	2	54053
106	5	54060
383	1	54093
3830	6	54115
142	9	54180
66	1	54224
33	3	54248
125	17	54249
27	1	54411
3	1	54464
3	1	54477
6	1	54496
3115	74	54501
47194	18	54519
624	3	54538
37427	1	54559
17	1	54645
1126	24	54648
2584	1	54682
37	1	54707
2254	46	54755
361	1	54781
31	1	54796
321	1	54849
63	1	54922
1	1	54925
457	7	54933
8759	5	55032
8597	1	55065
12	1	55092
314	5	55106
1471	1	55111
2908	1	55179
288	5	55329
749	87	55387
68	2	55488
252	1	55525
3357	102	55653
225	2	55780
5855	581	55832
258682	15638	56040
9	5	56067
277	32	56146
196	24	56255
6157	320	56262
2349	1	56283
40	1	56384
287052	671	56478
216	19	56515
150	6	56532
1391	14	56596
19	9	56606
77	6	56610
50	15	56616
7081	1	56636
18	1	56721
5794	1	56752
3	1	56774
22	1	56785
5	2	56905
47	1	56977
32	1	57187
6	2	57216
11	2	57221
99	11	57240
614	13	57248
174	12	57261
680	6	57354
3	1	57359
55	3	57380
3102	40	57422
59	15	57474
4558	99	57513
84	5	57583
499	4	57661
926	1	57689
168	14	57778
172	5	57803
74	2	57904
194	1	57940
1	1	57987
14	1	58004
143	14	58010
6	5	58018
120	2	58681
78	3	58690
892	36	58717
10439	121	58898
36	2	58902
189	12	58930
23	1	59103
4705	7	59248
24928	434	59257
224	2	59356
4443	5	59383
4	1	59393
95	2	59471
44	25	59506
252	11	59515
21	1	59549
31	8	59554
266	23	59607
6	3	59674
81	2	59700
16	2	59762
13255	2	59785
422	6	59861
255	1	59907
3014	28	59913
3	1	59914
105	2	59917
142	6	60099
20338	4	60185
390	1	60226
310	27	60268
3942	39	60426
11	4	60432
46	6	60457
176	38	60530
1214	14	60610
1429	11	60641
188	67	60711
24	1	60716
645	1	60745
2483	3	60800
17640	348	60876
2	1	60896
47	2	61127
15	10	61209
926	192	61345
9	3	61353
469	16	61482
19	9	61497
83	43	61508
38	26	61680
149	4	61690
371	3	61760
185	22	61796
369	76	61873
6598	3	61955
123	6	61979
40	2	61987
123	2	62032
115	1	62046
14	2	62068
4615	3	62116
30	1	62127
208	2	62130
596	3	62223
15	1	62259
788	14	62262
88	22	62281
55	1	62358
24	6	62442
71	1	62446
3	1	62452
681	7	62481
770	1	62498
686	2	62562
66	24	62585
544	5	62600
123	1	62813
672	4	62920
791	23	63019
6	2	63021
492	2	63027
9	1	63037
28	1	63047
1	1	63077
416	15	63100
4215	2	63153
1753	36	63178
682	70	63353
12	2	63498
13	4	63739
27	3	63986
6	3	64109
49	2	64252
17	4	64298
12	1	64313
1567	21	64459
1086	3	65001
403	1	66530
6	1	131148
123	1	131167
21	4	131240
9	1	131253
14	5	131428
16	1	131705
2132	182	131706
11	1	131710
394	36	131749
3	2	131981
752	4	132160
631107	710	132203
2	1	132217
79	1	132360
98	16	132507
473	61	132535
15919	55	132585
676	3	132627
100	2	132643
413	18	132660
40	1	132865
65	3	132906
251	11	132935
3	1	132938
806	62	133070
2455	9	133130
1927	88	133243
211	54	133246
17	2	133383
567	2	133396
354	3	133453
339	2	133493
4055	257	133652
3	2	133715
29172	1	133728
172	13	133811
2	1	133865
6	3	133976
35	8	134020
6796	310	134053
148	45	134084
5	4	134094
3	1	134102
839	1	134115
7679	1	134306
13978	19	134555
2	1	134658
1865	92	134760
14357	4364	134775
55	1	134778
4540	245	134928
1	1	134951
1093	12	135034
15	2	135076
25	2	135086
191	10	135115
248	1	135157
1602	19	135207
37	12	135215
71	3	135219
278	59	135259
1	1	135369
2773	2	135467
72	10	135615
26	1	135672
380	9	135691
527	33	135733
1195	110	135738
592	30	135753
1440	27	135776
39	2	135789
11	1	135894
10	5	135953
406	9	136061
262	2	136098
521	2	136247
446	15	136377
219	17	136379
605	31	136450
44	4	136563
101	14	136652
2	1	136669
208	5	136744
670	1	136797
157	7	136805
12	2	136836
16	3	136849
57	2	136886
180	2	136901
138	22	136910
50	8	136917
34	1	136920
7988	265	136946
20132	252	136994
257	10	137094
53	7	137106
260	21	137113
351	39	137142
162	18	137154
392	14	137169
317	1	137196
3037	2	137214
131	5	137347
546	19	137363
8	2	137381
1644	236	137453
17451	97	137522
582	4	137575
200	7	137608
190	3	137624
22	11	137883
58	7	137912
315	7	137995
101	13	138001
102	5	138011
8	3	138069
35	2	138073
3	1	138077
163	11	138079
9	1	138083
262	34	138112
736	53	138123
11	1	138202
309	40	138258
12	8	138336
4	2	138403
22713	21	138456
290	25	138474
648	7	138496
79	4	138506
1	1	138538
26	7	138541
119	18	138557
144	4	138559
17	3	138616
67	8	138694
1	1	138696
17	3	138699
3	2	138735
15	7	138764
1630	87	138774
2222	57	138790
175	24	138839
15	1	138882
135	3	138892
239	1	139040
104	5	139239
11	1	139296
135	6	139424
595	50	139525
269	31	139558
111	1	139614
9	3	139650
67	1	139651
8	3	139659
47	2	139688
49	21	139755
159	23	139841
17	5	139885
169	7	139924
5762	902	139994
54	16	140122
240	6	140129
757	11	140144
35	11	140224
440	1	140230
543	22	140243
55	9	140446
9	1	140541
8	2	140596
198	3	140714
1	1	140742
44	2	140949
30	1	140980
13	2	140986
66	3	141049
38	3	141068
119	12	141083
420	5	141301
2731	53	141324
174	5	141327
626	33	141331
40	6	141339
99	4	141347
11660	1	141364
51	5	141534
82	9	141553
53	7	141590
23	8	141726
2632	617	141771
57	1	196673
64	1	196721
88	5	196792
268	11	196797
233	6	196952
8	1	197040
2	1	197135
21	2	197143
67	1	197144
110	1	197265
419	128	197293
59	1	197327
5	2	197416
187	5	197480
295	2	197536
86	2	197643
13	4	197655
371	1	197666
508	3	197709
13	2	197887
78	1	198043
9	2	198048
12993	305	198089
56	4	198112
408	5	198146
119	3	198223
1124	14	198227
19	4	198320
112	36	198411
65	1	198438
4	1	198684
1	1	198717
1380	325	198760
383	17	198766
329	2	198910
13753	1	198943
17	3	198995
389	8	199020
4	1	199070
94	31	199143
312	2	199150
7	1	199252
1386	1	199300
1537	1	199305
18	1	199318
325	1	199320
897	8	199321
2109	67	199374
1023	101	199380
333	95	199536
2134	35	199551
21	1	199572
106	1	199601
765	4	199675
841	2	199711
9	1	199842
2	1	199876
5113	11	199877
16	2	199893
1256	9	199942
108	6	199978
871	2	200071
27	5	200081
2842	53	200108
99837	4	200284
806	3	200602
2	1	200628
9	1	200743
685	96	200794
283	9	200814
113	5	200838
1	1	200884
235	2	200947
36245	1	200961
181	5	201107
745	9	201122
1097	122	201127
264	3	201145
208	64	201299
3	1	201302
6	1	201324
182	2	201365
20	1	201438
20204	2	201482
1320	1	201485
112	54	201500
140	2	201504
4	2	201506
1012	1	201581
84	18	201668
15	1	201685
99	31	201747
1764	327	201843
2642	2	201869
60	3	201874
34694	10	202020
25	1	202037
4109	1599	202254
60	9	202281
20	2	202365
86	1	202444
409	8	202486
2	1	202644
87	1	202679
731	114	202817
86	37	202833
1886	2	202856
470	2	202918
831	8	203018
1102	11	203152
285	1	203157
45	1	203167
3	1	203204
427	35	203206
15	1	203422
850	8	203425
19	1	203451
207	5	203612
198	3	203630
2352	14	203640
138	3	203658
28492	4	203689
1226	1	203823
323	1	203876
102321	1512	203953
116	30	204096
1	1	204100
47	14	204107
4	1	204126
8622	1	204204
15	1	204226
1385	3	204260
3	3	204285
59	1	204290
366	51	204326
24	1	204360
931	14	204373
86	16	204379
150	59	204402
90	3	204403
663	5	204444
33	15	204464
47	3	204475
4	2	204722
231	3	204766
3	1	204798
121	3	204943
1465	10	204996
60	2	205010
39	6	205015
12	2	205048
493	1	205135
135	57	205289
27	11	205352
15	1	205443
204	2	205447
43	9	205647
124	3	205863
1551	342	205893
11944	2	206133
512	7	206192
83	7	206320
12	2	206325
1	1	206512
30	1	206538
366	84	206565
31	1	206571
15	3	206579
136	1	206630
7	2	206713
64	1	206762
852	5	206784
316	15	206854
116	1	206887
15	6	206991
84	5	207073
2440	1	207079
416	122	207174
585	1	207184
20	1	207191
3	1	207216
73	5	207316
11550	2	207367
64	1	207449
20	10	207541
4	1	207693
5274	29	207714
14	2	207991
209	13	208115
869	2	208144
7	1	208145
9	2	208234
26	1	208259
101	2	208316
154	1	208369
7	1	208456
5	1	208496
18	14	208570
597	17	208574
132	2	208638
31	13	208735
214	2	208831
116	24	208897
3	1	208991
111	22	209072
54	3	209086
277	1	209256
4	1	209365
106	24	209368
3	1	209412
1626	9	209549
117	1	209596
1161	192	209714
16	2	209740
4	1	209795
12	1	209822
177	7	209850
246	52	209854
155	3	210007
1612	100	210070
13	1	210109
139	40	210148
2034	282	210218
739	1	210271
17	4	211504
284	1	211527
205	2	212225
177	1	212346
28	6	212693
29	2	212698
18	1	212712
54	6	212721
48	4	212771
5	1	212773
32	5	212926
16395	3	213057
3	1	213149
33	12	213160
8	1	213162
16	7	213177
5	1	213333
3084	145	262192
25	11	262307
188	33	262327
641	110	262353
1625	74	262355
2	1	262383
501	137	262385
1351	303	262404
1815	369	262461
1976	2	262477
90	42	262490
6494	896	262493
522	129	262521
40	23	262574
1	1	262609
167	55	262633
211	102	262642
237	81	262646
50	2	262647
937	15	262654
13893	465	262731
3	2	262790
459	70	262792
538	174	262868
1238	57	262881
526	84	262898
442	35	262906
893	269	262999
618	46	263009
136	61	263022
21	7	263083
65	23	263112
372	46	263127
221	19	263253
51	12	263277
246	92	263342
178	60	263359
57	22	263404
259	50	263465
51	16	263493
709	33	263528
280	91	263579
99	28	263584
6764	129	263587
21	9	263592
608	21	263675
480	26	263759
225	65	263764
146	37	263860
837	42	263877
91	15	263895
2447	178	263905
48	1	264019
12	5	264020
18	1	264044
76	33	264064
99	26	264092
186	15	264110
31	14	264192
315	11	264226
179	40	264278
288	53	264288
159	51	264294
1481	131	264297
214	88	264319
419	90	264321
187	15	264331
3	2	264363
164	45	264369
255	123	264381
83	20	264391
78	14	264465
1788	144	264486
712	103	264688
321	125	264744
186	87	264746
746	102	264765
16	1	264910
154	21	264933
78	39	264935
290	29	264948
123	35	264949
66	21	264986
793	39	265091
32	7	265092
704	84	265111
198	43	265158
96	31	265162
194	71	265201
73	24	265210
61	31	265225
340	50	265330
65	11	265374
26	8	265383
1702	72	265393
44	19	265396
1516	219	265442
9471	1	265521
11	6	265572
11275	117	265575
125	10	265581
6	2	265595
198	27	265619
461	160	265632
800	170	265686
337	24	265697
90	28	265739
25	17	265754
71	18	265767
127	16	265893
232	47	265946
40	9	265964
39	4	265970
315	52	265997
249	49	266028
220	55	266032
11	6	266053
4	1	266065
133	24	266072
61	15	266118
184	28	266175
6	2	266186
26	10	266244
51	10	266306
49	15	266325
45	5	266334
81	35	266358
519	90	266374
24	14	266384
225	83	266395
36	7	266408
291	65	266416
33	5	266450
22	11	266478
75	24	266489
197	39	266508
255	57	266510
212	29	266523
526	119	266532
526	74	266537
156	18	266560
617	130	266572
138	25	266573
151	26	266613
42	22	266616
65	28	266676
2	1	266760
181	24	266831
1	1	266871
31	16	266924
131	24	266936
58	19	266944
57	22	266945
28	10	266956
18	2	266960
95	31	266979
671	22	266989
114	11	267040
649	129	267076
34	21	267079
12	1	267094
35	20	267118
36	23	267235
13	5	267267
109	13	267271
773	109	267276
10	1	267322
923	43	267325
58	20	267349
569	40	267376
74	29	267422
2369	206	267452
124	28	267524
189	42	267546
153	40	267562
75	38	267567
31	15	267632
17	11	267669
67	23	267676
1055	132	267708
51	14	267763
170	21	267797
83	14	267811
277	23	267832
291	66	267908
173	15	267933
677	139	267982
65	21	267983
54	12	267990
46	1	268001
12	3	268005
67	27	268012
20	7	268065
188	60	268080
5	5	268176
286	28	268177
76	34	268185
455	103	268212
106	24	268239
703	32	268249
75	7	268259
76	11	268261
8	3	268365
46	6	268366
31	21	268392
3	2	268453
24	4	268474
150	26	268487
14	9	268526
356	72	268585
40	14	268614
100	12	268623
4	3	268642
25	14	268655
705	59	268668
6	4	268679
115	14	268722
181	44	268729
206	81	268791
38	9	268802
395	56	268809
19	7	268854
25	15	268882
192	40	268925
112	19	269012
154	22	269068
12	6	269071
3	2	269072
49	7	269076
103	23	269077
43	8	269085
73	15	269113
28	18	269165
106	19	269169
7	1	269318
17	11	269373
48	19	269389
30	5	269390
482	99	269444
16	5	269484
326	32	269488
111	26	269497
13	6	269532
1316	3	269562
643	48	269634
17	8	269655
388	48	269656
451	32	269673
51	20	269687
16	9	269693
366	72	269756
147	27	269814
640	93	269827
12	7	269914
81	31	269917
47	8	269965
205	20	270004
224	11	270008
69	3	270030
816	222	270035
211	56	270036
41	12	270288
41	16	270297
40	19	270312
25	14	270357
14	10	270363
21	9	270416
77	24	270448
27	11	270511
89	15	270518
497	28	270528
209	17	270538
147	34	270587
576	78	270602
25	2	270689
47	19	270719
227	22	270722
73	26	270848
87	17	270865
180	28	270875
95	14	270893
6	5	270903
22	7	270909
36	13	270911
9	6	270912
18	5	270953
39	11	271014
193	42	271062
51	23	271070
5	3	271146
302	9	271156
2	2	271319
194	11	271337
91	5	271375
54	18	271483
109	12	271781
39	16	271798
276	13	271814
1096	103	327687
809	5	327749
1580	18	327786
74	2	327809
10	1	327880
1316	23	327922
2666	94	327984
59	4	328003
2110	19	328074
61	3	328092
5784	20	328167
47	3	328180
206	19	328182
351	10	328196
57	8	328224
39	1	328282
271	20	328297
543	29	328327
12946	68	328366
1685	11	328375
1	1	328454
18	2	328519
20	3	328534
105	3	328594
48	1	328639
450	2	328729
27	13	328738
30932	3	393366
15	1	393389
836	1	393479
69	5	393514
3029	12	393571
1706	1	393633
9635	1	393661
3	1	393797
405	4	393846
64	2	393907
136783	4	394049
43780	10	394059
93	1	394093
93	1	394297
12864	1	394327
2827	2	394404
39	4	394419
275	3	394427
2669	4	394452
13365	1	394558
201	1	394580
3366	1	394609
172	4	394699
5155	1	394757
2685	4	394784
397	3	394785
8	1	394825
2	1	394872
36	1	394903
544	1	394929
106	2	394979
4863	2	394993
32	1	395018
41	1	395117
480	1	395143
2	1	395503
160	3	395562
3	1	395606
114	2	395643
15	1	395746
41	3	395822
184	12	395855
18217	3	395877
18	1	395932
12	2	395987
1170	75	396006
4721	17	396037
26007	2	396151
48	1	396189
911	9	396226
42	2	396236
13831	1	396292
3	1	396317
